,answers,question_id,respondent_id,col,row
297,"[{u'col': u'8048409658', u'row': u'8048409661'}]",701546663,3475874211,8048409658,8048409661
298,"[{u'col': u'8048409809', u'row': u'8048409810'}]",701546895,3475874211,8048409809,8048409810
299,"[{u'col': u'8048410162', u'row': u'8048410166'}]",701547461,3475874211,8048410162,8048410166
300,"[{u'col': u'8048410389', u'row': u'8048410393'}]",701547599,3475874211,8048410389,8048410393
301,"[{u'col': u'8048410658', u'row': u'8048410659'}]",701547864,3475874211,8048410658,8048410659
302,"[{u'col': u'8048410867', u'row': u'8048410869'}]",701548022,3475874211,8048410867,8048410869
303,"[{u'col': u'8048411169', u'row': u'8048411171'}]",701548283,3475874211,8048411169,8048411171
304,"[{u'col': u'8048411661', u'row': u'8048411663'}]",701548637,3475874211,8048411661,8048411663
305,"[{u'col': u'8048411978', u'row': u'8048411982'}]",701548849,3475874211,8048411978,8048411982
306,"[{u'col': u'8048412080', u'row': u'8048412082'}]",701549063,3475874211,8048412080,8048412082
307,"[{u'col': u'8048412205', u'row': u'8048412209'}]",701549500,3475874211,8048412205,8048412209
308,"[{u'col': u'8048412429', u'row': u'8048412431'}]",701549775,3475874211,8048412429,8048412431
309,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3475874211,8048412777,8048412782
310,"[{u'col': u'8048413031', u'row': u'8048413032'}]",701550120,3475874211,8048413031,8048413032
311,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3475874211,8048413515,8048413520
312,"[{u'col': u'8048413727', u'row': u'8048413730'}]",701550505,3475874211,8048413727,8048413730
313,"[{u'col': u'8048414040', u'row': u'8048414042'}]",701550937,3475874211,8048414040,8048414042
314,"[{u'col': u'8048414249', u'row': u'8048414254'}]",701551109,3475874211,8048414249,8048414254
315,"[{u'col': u'8048414585', u'row': u'8048414586'}]",701551292,3475874211,8048414585,8048414586
316,"[{u'col': u'8048414798', u'row': u'8048414799'}]",701551484,3475874211,8048414798,8048414799
317,"[{u'col': u'8048431683', u'row': u'8048431685'}]",701555541,3475874211,8048431683,8048431685
318,"[{u'col': u'8046208656', u'row': u'8046208657'}]",701555721,3475874211,8046208656,8046208657
319,"[{u'col': u'8046210825', u'row': u'8046210827'}]",701555977,3475874211,8046210825,8046210827
320,"[{u'col': u'8046212222', u'row': u'8046212223'}]",701556123,3475874211,8046212222,8046212223
321,"[{u'col': u'8046215138', u'row': u'8046215141'}]",701556462,3475874211,8046215138,8046215141
322,"[{u'col': u'8046216760', u'row': u'8046216762'}]",701556602,3475874211,8046216760,8046216762
323,[{u'row': u'8050592270'}],701559548,3475874211,,8050592270
324,"[{u'col': u'8048439314', u'row': u'8048439316'}]",701561036,3475874211,8048439314,8048439316
325,"[{u'col': u'8048420635', u'row': u'8048420638'}]",701561447,3475874211,8048420635,8048420638
326,"[{u'col': u'8048420903', u'row': u'8048420905'}]",701561677,3475874211,8048420903,8048420905
327,"[{u'col': u'8048421262', u'row': u'8048421264'}]",701561901,3475874211,8048421262,8048421264
328,"[{u'col': u'8048421568', u'row': u'8048421570'}]",701562292,3475874211,8048421568,8048421570
329,"[{u'col': u'8048421947', u'row': u'8048421949'}]",701562604,3475874211,8048421947,8048421949
330,"[{u'col': u'8048422197', u'row': u'8048422199'}]",701562849,3475874211,8048422197,8048422199
331,"[{u'col': u'8048422329', u'row': u'8048422333'}]",701564205,3475874211,8048422329,8048422333
332,"[{u'col': u'8048422569', u'row': u'8048422571'}]",701564472,3475874211,8048422569,8048422571
333,"[{u'col': u'8048423514', u'row': u'8048423518'}]",701564776,3475874211,8048423514,8048423518
334,"[{u'col': u'8048423805', u'row': u'8048423809'}]",701564973,3475874211,8048423805,8048423809
335,"[{u'col': u'8048424101', u'row': u'8048424105'}]",701565269,3475874211,8048424101,8048424105
336,"[{u'col': u'8048424305', u'row': u'8048424309'}]",701565917,3475874211,8048424305,8048424309
337,"[{u'col': u'8048424721', u'row': u'8048424725'}]",701566191,3475874211,8048424721,8048424725
338,"[{u'col': u'8048425120', u'row': u'8048425123'}]",701566359,3475874211,8048425120,8048425123
339,"[{u'col': u'8048425426', u'row': u'8048425429'}]",701566586,3475874211,8048425426,8048425429
340,"[{u'col': u'8048425565', u'row': u'8048425571'}]",701566927,3475874211,8048425565,8048425571
341,"[{u'col': u'8048425927', u'row': u'8048425929'}]",701567149,3475874211,8048425927,8048425929
342,[{u'row': u'8050595688'}],701568899,3475874211,,8050595688
343,"[{u'col': u'8047383398', u'row': u'8047383400'}]",701568900,3475874211,8047383398,8047383400
344,"[{u'col': u'8047384066', u'row': u'8047384068'}]",701568901,3475874211,8047384066,8047384068
345,"[{u'col': u'8047385080', u'row': u'8047385082'}]",701568902,3475874211,8047385080,8047385082
346,"[{u'col': u'8047386221', u'row': u'8047386223'}]",701568903,3475874211,8047386221,8047386223
347,"[{u'col': u'8047387215', u'row': u'8047387217'}]",701568904,3475874211,8047387215,8047387217
348,"[{u'col': u'8047388290', u'row': u'8047388292'}]",701568905,3475874211,8047388290,8047388292
349,"[{u'col': u'8047390844', u'row': u'8047390846'}]",701568906,3475874211,8047390844,8047390846
350,"[{u'col': u'8047391472', u'row': u'8047391476'}]",701568907,3475874211,8047391472,8047391476
351,"[{u'col': u'8047393008', u'row': u'8047393010'}]",701568908,3475874211,8047393008,8047393010
352,"[{u'col': u'8047393788', u'row': u'8047393797'}]",701568909,3475874211,8047393788,8047393797
353,"[{u'col': u'8047394823', u'row': u'8047394827'}]",701568910,3475874211,8047394823,8047394827
354,"[{u'col': u'8047395468', u'row': u'8047395470'}]",701568911,3475874211,8047395468,8047395470
355,"[{u'col': u'8047396085', u'row': u'8047396089'}]",701568912,3475874211,8047396085,8047396089
356,"[{u'col': u'8047396527', u'row': u'8047396531'}]",701568913,3475874211,8047396527,8047396531
357,"[{u'col': u'8047397328', u'row': u'8047397330'}]",701568914,3475874211,8047397328,8047397330
358,"[{u'col': u'8047397953', u'row': u'8047397956'}]",701568915,3475874211,8047397953,8047397956
359,"[{u'col': u'8047398705', u'row': u'8047398711'}]",701568916,3475874211,8047398705,8047398711
360,"[{u'col': u'8047399271', u'row': u'8047399273'}]",701568917,3475874211,8047399271,8047399273
361,[{u'row': u'8048428305'}],701569440,3475874211,,8048428305
362,[{u'row': u'8046374152'}],701541529,3475449067,,8046374152
363,[{u'row': u'8046074292'}],701542059,3475449067,,8046074292
364,[{u'row': u'8046076812'}],701542308,3475449067,,8046076812
365,[{u'row': u'8046079807'}],701542637,3475449067,,8046079807
366,"[{u'col': u'8048406415', u'row': u'8048406417'}]",701543957,3475449067,8048406415,8048406417
367,"[{u'col': u'8048406788', u'row': u'8048406792'}]",701544253,3475449067,8048406788,8048406792
368,"[{u'col': u'8048407196', u'row': u'8048407198'}]",701544459,3475449067,8048407196,8048407198
369,"[{u'col': u'8048407400', u'row': u'8048407401'}]",701545007,3475449067,8048407400,8048407401
370,"[{u'col': u'8048407848', u'row': u'8048407851'}]",701545279,3475449067,8048407848,8048407851
371,"[{u'col': u'8048407993', u'row': u'8048407995'}]",701545540,3475449067,8048407993,8048407995
372,"[{u'col': u'8048408315', u'row': u'8048408320'}]",701545910,3475449067,8048408315,8048408320
373,"[{u'col': u'8048408886', u'row': u'8048408891'}]",701546272,3475449067,8048408886,8048408891
374,"[{u'col': u'8048409176', u'row': u'8048409181'}]",701546480,3475449067,8048409176,8048409181
375,"[{u'col': u'8048409656', u'row': u'8048409661'}]",701546663,3475449067,8048409656,8048409661
376,"[{u'col': u'8048409807', u'row': u'8048409810'}]",701546895,3475449067,8048409807,8048409810
377,"[{u'col': u'8048410161', u'row': u'8048410166'}]",701547461,3475449067,8048410161,8048410166
378,"[{u'col': u'8048410388', u'row': u'8048410393'}]",701547599,3475449067,8048410388,8048410393
379,"[{u'col': u'8048410658', u'row': u'8048410659'}]",701547864,3475449067,8048410658,8048410659
380,"[{u'col': u'8048410866', u'row': u'8048410869'}]",701548022,3475449067,8048410866,8048410869
381,"[{u'col': u'8048411169', u'row': u'8048411171'}]",701548283,3475449067,8048411169,8048411171
382,"[{u'col': u'8048411662', u'row': u'8048411663'}]",701548637,3475449067,8048411662,8048411663
383,"[{u'col': u'8048411979', u'row': u'8048411982'}]",701548849,3475449067,8048411979,8048411982
384,"[{u'col': u'8048412079', u'row': u'8048412082'}]",701549063,3475449067,8048412079,8048412082
385,"[{u'col': u'8048412205', u'row': u'8048412209'}]",701549500,3475449067,8048412205,8048412209
386,"[{u'col': u'8048412429', u'row': u'8048412431'}]",701549775,3475449067,8048412429,8048412431
387,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3475449067,8048412777,8048412782
388,"[{u'col': u'8048413031', u'row': u'8048413032'}]",701550120,3475449067,8048413031,8048413032
389,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3475449067,8048413515,8048413520
390,"[{u'col': u'8048413726', u'row': u'8048413730'}]",701550505,3475449067,8048413726,8048413730
391,"[{u'col': u'8048414040', u'row': u'8048414042'}]",701550937,3475449067,8048414040,8048414042
392,"[{u'col': u'8048414249', u'row': u'8048414254'}]",701551109,3475449067,8048414249,8048414254
393,"[{u'col': u'8048414584', u'row': u'8048414586'}]",701551292,3475449067,8048414584,8048414586
394,"[{u'col': u'8048414797', u'row': u'8048414799'}]",701551484,3475449067,8048414797,8048414799
395,"[{u'col': u'8048431681', u'row': u'8048431685'}]",701555541,3475449067,8048431681,8048431685
396,"[{u'col': u'8046208656', u'row': u'8046208657'}]",701555721,3475449067,8046208656,8046208657
397,"[{u'col': u'8046210825', u'row': u'8046210827'}]",701555977,3475449067,8046210825,8046210827
398,"[{u'col': u'8046212221', u'row': u'8046212223'}]",701556123,3475449067,8046212221,8046212223
399,"[{u'col': u'8046215139', u'row': u'8046215141'}]",701556462,3475449067,8046215139,8046215141
400,"[{u'col': u'8046216759', u'row': u'8046216762'}]",701556602,3475449067,8046216759,8046216762
401,[{u'row': u'8050592270'}],701559548,3475449067,,8050592270
402,"[{u'col': u'8048439315', u'row': u'8048439316'}]",701561036,3475449067,8048439315,8048439316
403,"[{u'col': u'8048420637', u'row': u'8048420638'}]",701561447,3475449067,8048420637,8048420638
404,"[{u'col': u'8048420904', u'row': u'8048420905'}]",701561677,3475449067,8048420904,8048420905
405,"[{u'col': u'8048421263', u'row': u'8048421264'}]",701561901,3475449067,8048421263,8048421264
406,"[{u'col': u'8048421569', u'row': u'8048421570'}]",701562292,3475449067,8048421569,8048421570
407,"[{u'col': u'8048421948', u'row': u'8048421949'}]",701562604,3475449067,8048421948,8048421949
408,"[{u'col': u'8048422198', u'row': u'8048422199'}]",701562849,3475449067,8048422198,8048422199
409,"[{u'col': u'8048422331', u'row': u'8048422333'}]",701564205,3475449067,8048422331,8048422333
410,"[{u'col': u'8048422569', u'row': u'8048422571'}]",701564472,3475449067,8048422569,8048422571
411,"[{u'col': u'8048423516', u'row': u'8048423518'}]",701564776,3475449067,8048423516,8048423518
412,"[{u'col': u'8048423807', u'row': u'8048423809'}]",701564973,3475449067,8048423807,8048423809
413,"[{u'col': u'8048424104', u'row': u'8048424105'}]",701565269,3475449067,8048424104,8048424105
414,"[{u'col': u'8048424307', u'row': u'8048424309'}]",701565917,3475449067,8048424307,8048424309
415,"[{u'col': u'8048424723', u'row': u'8048424725'}]",701566191,3475449067,8048424723,8048424725
416,"[{u'col': u'8048425121', u'row': u'8048425123'}]",701566359,3475449067,8048425121,8048425123
417,"[{u'col': u'8048425427', u'row': u'8048425429'}]",701566586,3475449067,8048425427,8048425429
418,"[{u'col': u'8048425564', u'row': u'8048425571'}]",701566927,3475449067,8048425564,8048425571
419,"[{u'col': u'8048425928', u'row': u'8048425929'}]",701567149,3475449067,8048425928,8048425929
420,[{u'row': u'8050595688'}],701568899,3475449067,,8050595688
421,"[{u'col': u'8047383399', u'row': u'8047383400'}]",701568900,3475449067,8047383399,8047383400
422,"[{u'col': u'8047384067', u'row': u'8047384068'}]",701568901,3475449067,8047384067,8047384068
423,"[{u'col': u'8047385081', u'row': u'8047385082'}]",701568902,3475449067,8047385081,8047385082
424,"[{u'col': u'8047386222', u'row': u'8047386223'}]",701568903,3475449067,8047386222,8047386223
425,"[{u'col': u'8047387216', u'row': u'8047387217'}]",701568904,3475449067,8047387216,8047387217
426,"[{u'col': u'8047388291', u'row': u'8047388292'}]",701568905,3475449067,8047388291,8047388292
427,"[{u'col': u'8047390845', u'row': u'8047390846'}]",701568906,3475449067,8047390845,8047390846
428,"[{u'col': u'8047391474', u'row': u'8047391476'}]",701568907,3475449067,8047391474,8047391476
429,"[{u'col': u'8047393008', u'row': u'8047393010'}]",701568908,3475449067,8047393008,8047393010
430,"[{u'col': u'8047393793', u'row': u'8047393797'}]",701568909,3475449067,8047393793,8047393797
431,"[{u'col': u'8047394825', u'row': u'8047394827'}]",701568910,3475449067,8047394825,8047394827
432,"[{u'col': u'8047395469', u'row': u'8047395470'}]",701568911,3475449067,8047395469,8047395470
433,"[{u'col': u'8047396087', u'row': u'8047396089'}]",701568912,3475449067,8047396087,8047396089
434,"[{u'col': u'8047396530', u'row': u'8047396531'}]",701568913,3475449067,8047396530,8047396531
435,"[{u'col': u'8047397328', u'row': u'8047397330'}]",701568914,3475449067,8047397328,8047397330
436,"[{u'col': u'8047397954', u'row': u'8047397956'}]",701568915,3475449067,8047397954,8047397956
437,"[{u'col': u'8047398704', u'row': u'8047398711'}]",701568916,3475449067,8047398704,8047398711
438,"[{u'col': u'8047399272', u'row': u'8047399273'}]",701568917,3475449067,8047399272,8047399273
439,[{u'row': u'8048428305'}],701569440,3475449067,,8048428305
440,[{u'row': u'8046374154'}],701541529,3475188757,,8046374154
441,[{u'row': u'8046074292'}],701542059,3475188757,,8046074292
442,[{u'row': u'8046076814'}],701542308,3475188757,,8046076814
443,[{u'row': u'8046079807'}],701542637,3475188757,,8046079807
444,"[{u'col': u'8048406416', u'row': u'8048406417'}]",701543957,3475188757,8048406416,8048406417
445,"[{u'col': u'8048406787', u'row': u'8048406792'}]",701544253,3475188757,8048406787,8048406792
446,"[{u'col': u'8048407197', u'row': u'8048407198'}]",701544459,3475188757,8048407197,8048407198
447,"[{u'col': u'8048407400', u'row': u'8048407401'}]",701545007,3475188757,8048407400,8048407401
448,"[{u'col': u'8048407848', u'row': u'8048407851'}]",701545279,3475188757,8048407848,8048407851
449,"[{u'col': u'8048407993', u'row': u'8048407995'}]",701545540,3475188757,8048407993,8048407995
450,"[{u'col': u'8048408315', u'row': u'8048408320'}]",701545910,3475188757,8048408315,8048408320
451,"[{u'col': u'8048408628', u'row': u'8048408633'}]",701546058,3475188757,8048408628,8048408633
452,"[{u'col': u'8048408887', u'row': u'8048408891'}]",701546272,3475188757,8048408887,8048408891
453,"[{u'col': u'8048409177', u'row': u'8048409181'}]",701546480,3475188757,8048409177,8048409181
454,"[{u'col': u'8048409657', u'row': u'8048409661'}]",701546663,3475188757,8048409657,8048409661
455,"[{u'col': u'8048409809', u'row': u'8048409810'}]",701546895,3475188757,8048409809,8048409810
456,"[{u'col': u'8048410162', u'row': u'8048410166'}]",701547461,3475188757,8048410162,8048410166
457,"[{u'col': u'8048410389', u'row': u'8048410393'}]",701547599,3475188757,8048410389,8048410393
458,"[{u'col': u'8048410658', u'row': u'8048410659'}]",701547864,3475188757,8048410658,8048410659
459,"[{u'col': u'8048410867', u'row': u'8048410869'}]",701548022,3475188757,8048410867,8048410869
460,"[{u'col': u'8048411169', u'row': u'8048411171'}]",701548283,3475188757,8048411169,8048411171
461,"[{u'col': u'8048411662', u'row': u'8048411663'}]",701548637,3475188757,8048411662,8048411663
462,"[{u'col': u'8048411978', u'row': u'8048411982'}]",701548849,3475188757,8048411978,8048411982
463,"[{u'col': u'8048412081', u'row': u'8048412082'}]",701549063,3475188757,8048412081,8048412082
464,"[{u'col': u'8048412205', u'row': u'8048412209'}]",701549500,3475188757,8048412205,8048412209
465,"[{u'col': u'8048412430', u'row': u'8048412431'}]",701549775,3475188757,8048412430,8048412431
466,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3475188757,8048412777,8048412782
467,"[{u'col': u'8048413031', u'row': u'8048413032'}]",701550120,3475188757,8048413031,8048413032
468,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3475188757,8048413515,8048413520
469,"[{u'col': u'8048413728', u'row': u'8048413730'}]",701550505,3475188757,8048413728,8048413730
470,"[{u'col': u'8048414039', u'row': u'8048414042'}]",701550937,3475188757,8048414039,8048414042
471,"[{u'col': u'8048414250', u'row': u'8048414254'}]",701551109,3475188757,8048414250,8048414254
472,"[{u'col': u'8048414585', u'row': u'8048414586'}]",701551292,3475188757,8048414585,8048414586
473,"[{u'col': u'8048414798', u'row': u'8048414799'}]",701551484,3475188757,8048414798,8048414799
474,"[{u'col': u'8048431680', u'row': u'8048431685'}]",701555541,3475188757,8048431680,8048431685
475,"[{u'col': u'8046208656', u'row': u'8046208657'}]",701555721,3475188757,8046208656,8046208657
476,"[{u'col': u'8046210824', u'row': u'8046210827'}]",701555977,3475188757,8046210824,8046210827
477,"[{u'col': u'8046212220', u'row': u'8046212223'}]",701556123,3475188757,8046212220,8046212223
478,"[{u'col': u'8046215140', u'row': u'8046215141'}]",701556462,3475188757,8046215140,8046215141
